tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825147591692263424,18536,4606,8773710,146000,2017-01-28 01:04:51+00:00
825120256414846976,0,1281,8773710,146000,2017-01-27 23:16:13+00:00
825026590719483904,6388,1281,8773710,146000,2017-01-27 17:04:02+00:00
824796380199809024,0,5574,8773710,146000,2017-01-27 01:49:15+00:00
824775126675836928,15137,3572,8773710,146000,2017-01-27 00:24:48+00:00
824663926340194305,10222,1768,8773710,146000,2017-01-26 17:02:56+00:00
824325613288833024,11974,10665,8773710,146000,2017-01-25 18:38:36+00:00
824297048279236611,15261,3928,8773710,146000,2017-01-25 16:45:05+00:00
824025158776213504,4889,605,8773710,146000,2017-01-24 22:44:42+00:00
823939628516474880,10762,2750,8773710,146000,2017-01-24 17:04:50+00:00
823719002937630720,0,11370,8773710,146000,2017-01-24 02:28:08+00:00
823699002998870016,14170,2555,8773711,146000,2017-01-24 01:08:40+00:00
823581115634085888,13207,2665,8773711,146000,2017-01-23 17:20:14+00:00
823333489516937216,708,25,8773711,146000,2017-01-23 00:56:15+00:00
823322678127919110,15947,4092,8773711,146000,2017-01-23 00:13:17+00:00
823269594223824897,0,10048,8773711,146000,2017-01-22 20:42:21+00:00
822975315408461824,17537,3507,8773711,146000,2017-01-22 01:12:59+00:00
822872901745569793,133416,43978,8773711,146000,2017-01-21 18:26:02+00:00
822859134160621569,13475,2320,8773711,146000,2017-01-21 17:31:20+00:00
822647212903690241,0,6515,8773711,146000,2017-01-21 03:29:14+00:00
822610361945911296,15036,3006,8773711,146000,2017-01-21 01:02:48+00:00
822489057087389700,18409,6515,8773711,146000,2017-01-20 17:00:46+00:00
822462944365645825,28481,14577,8773711,146000,2017-01-20 15:17:01+00:00
822244816520155136,35460,10048,8773711,146000,2017-01-20 00:50:15+00:00
822163064745328640,0,4861,8773711,146000,2017-01-19 19:25:24+00:00
821886076407029760,11485,2352,8773711,146000,2017-01-19 01:04:45+00:00
821813639212650496,0,3411,8773711,146000,2017-01-18 20:16:54+00:00
821765923262631936,8546,1685,8773711,146000,2017-01-18 17:07:18+00:00
821522889702862852,8152,1797,8773711,146000,2017-01-18 01:01:34+00:00
821421320206483457,0,5693,8773711,146000,2017-01-17 18:17:58+00:00
821407182352777218,11968,4421,8773712,146000,2017-01-17 17:21:47+00:00
821153421864615936,259,10,8773712,146000,2017-01-17 00:33:26+00:00
821149554670182400,8784,2028,8773712,146000,2017-01-17 00:18:04+00:00
821107785811234820,9748,2173,8773712,146000,2017-01-16 21:32:06+00:00
821044531881721856,12849,2322,8773712,146000,2017-01-16 17:20:45+00:00
820837357901512704,0,6856,8773712,146000,2017-01-16 03:37:31+00:00
820749716845686786,32070,10077,8773712,146000,2017-01-15 21:49:15+00:00
820690176645140481,12400,3288,8773712,146000,2017-01-15 17:52:40+00:00
820494788566847489,0,573,8773712,146000,2017-01-15 04:56:16+00:00
820446719150292993,0,2617,8773714,146000,2017-01-15 01:45:15+00:00
820314633777061888,3398,573,8773714,146000,2017-01-14 17:00:24+00:00
820078625395449857,20132,6405,8773714,146000,2017-01-14 01:22:35+00:00
820013781606658049,0,1201,8773714,146000,2017-01-13 21:04:55+00:00
819952236453363712,5410,1201,8773714,146000,2017-01-13 17:00:21+00:00
819924195358416896,13095,4956,8773714,146000,2017-01-13 15:08:56+00:00
819711362133872643,13616,3171,8773714,146000,2017-01-13 01:03:12+00:00
819588359383371776,9801,2027,8773714,146000,2017-01-12 16:54:26+00:00
819347104292290561,7336,1230,8773714,146000,2017-01-12 00:55:47+00:00
819238181065359361,2312,414,8773714,146000,2017-01-11 17:42:57+00:00
819227688460238848,23459,6856,8773714,146000,2017-01-11 17:01:16+00:00
819015337530290176,0,37539,8773714,146000,2017-01-11 02:57:27+00:00
819015331746349057,0,19302,8773714,146000,2017-01-11 02:57:26+00:00
819006400881917954,46018,19302,8773714,146000,2017-01-11 02:21:57+00:00
819004803107983360,88317,37539,8773714,146000,2017-01-11 02:15:36+00:00
818646164899774465,0,21415,8773714,146000,2017-01-10 02:30:30+00:00
818627210458333184,22782,7682,8773714,146000,2017-01-10 01:15:10+00:00
818614493328580609,10010,2614,8773714,146000,2017-01-10 00:24:38+00:00
818588835076603904,0,6273,8773714,146000,2017-01-09 22:42:41+00:00
818536468981415936,11087,2513,8773714,146000,2017-01-09 19:14:36+00:00
818307523543449600,0,8255,8773714,146000,2017-01-09 04:04:51+00:00
818259473185828864,11221,2318,8773714,146000,2017-01-09 00:53:55+00:00
818145370475810820,12511,2618,8773714,146000,2017-01-08 17:20:31+00:00
817908911860748288,4945,820,8773714,146000,2017-01-08 01:40:55+00:00
817827839487737858,52609,27593,8773715,146000,2017-01-07 20:18:46+00:00
817777686764523521,10929,2745,8773715,146000,2017-01-07 16:59:28+00:00
817536400337801217,11967,3028,8773715,146000,2017-01-07 01:00:41+00:00
817502432452313088,0,3466,8773715,146000,2017-01-06 22:45:43+00:00
817423860136083457,34482,15034,8773715,146000,2017-01-06 17:33:29+00:00
817415592588222464,5704,972,8773715,146000,2017-01-06 17:00:38+00:00
817181837579653120,0,8640,8773715,146000,2017-01-06 01:31:47+00:00
817171292965273600,8931,2064,8773715,146000,2017-01-06 00:49:53+00:00
817120970343411712,12434,2654,8773715,146000,2017-01-05 21:29:55+00:00
817056546584727552,8747,1679,8773715,146000,2017-01-05 17:13:55+00:00
816829038950027264,0,4805,8773715,146000,2017-01-05 02:09:53+00:00
816697700272001025,9982,2239,8773715,146000,2017-01-04 17:27:59+00:00
816450570814898180,31029,8255,8773715,146000,2017-01-04 01:05:59+00:00
816336735214911488,8760,1985,8773715,146000,2017-01-03 17:33:39+00:00
816091915477250048,9089,2187,8773715,146000,2017-01-03 01:20:49+00:00
816062466425819140,0,1049,8773715,146000,2017-01-02 23:23:48+00:00
816014286006976512,0,5392,8773715,146000,2017-01-02 20:12:21+00:00
815990720817401858,5050,1049,8773715,146000,2017-01-02 18:38:42+00:00
815966073409433600,22845,8640,8773715,146000,2017-01-02 17:00:46+00:00
815745968457060357,0,4231,8773715,146000,2017-01-02 02:26:09+00:00
815736392542261248,10036,2320,8773715,146000,2017-01-02 01:48:06+00:00
815639385530101762,8376,1681,8773715,146000,2017-01-01 19:22:38+00:00
815390420867969024,10571,3889,8773715,146000,2017-01-01 02:53:20+00:00
814986499976527872,7797,1303,8773715,146000,2016-12-31 00:08:17+00:00
814638523311648768,11485,2762,8773715,146000,2016-12-30 01:05:33+00:00
814578408554463233,0,5961,8773715,146000,2016-12-29 21:06:41+00:00
814530161257443328,8819,1906,8773715,146000,2016-12-29 17:54:58+00:00
814153002265309185,29370,8877,8773715,146000,2016-12-28 16:56:16+00:00
813944609378369540,0,3254,8773715,146000,2016-12-28 03:08:11+00:00
813910438903693312,9483,1908,8773715,146000,2016-12-28 00:52:25+00:00
813812741911748608,37160,14296,8773715,146000,2016-12-27 18:24:12+00:00
813800681631023104,8488,1805,8773715,146000,2016-12-27 17:36:16+00:00
813217897535406080,19017,7463,8773715,146000,2016-12-26 03:00:30+00:00
813202720496779264,9425,1848,8773715,146000,2016-12-26 02:00:11+00:00
813187593374461952,20294,4467,8773715,146000,2016-12-26 01:00:05+00:00
813172488309972993,9465,1972,8773715,146000,2016-12-26 00:00:03+00:00
813157409116065792,7933,2267,8773715,146000,2016-12-25 23:00:08+00:00
813142292504645637,8645,2438,8773715,146000,2016-12-25 22:00:04+00:00
813130366689148928,4572,457,8773715,146000,2016-12-25 21:12:41+00:00
813127251579564032,12098,3203,8773715,146000,2016-12-25 21:00:18+00:00
813112105746448384,10532,2804,8773715,146000,2016-12-25 20:00:07+00:00
813096984823349248,10779,3700,8773715,146000,2016-12-25 19:00:02+00:00
813081950185472002,10095,2835,8773714,146000,2016-12-25 18:00:17+00:00
813066809284972545,8129,2000,8773714,146000,2016-12-25 17:00:08+00:00
813051746834595840,21419,7537,8773714,146000,2016-12-25 16:00:16+00:00
812781120811126785,7735,1952,8773714,146000,2016-12-24 22:04:54+00:00
812709060537683968,6758,1465,8773714,146000,2016-12-24 17:18:34+00:00
812503143955202048,6199,1250,8773714,146000,2016-12-24 03:40:19+00:00
812466873996607488,8139,1981,8773714,146000,2016-12-24 01:16:12+00:00
812372279581671427,13947,3752,8773714,146000,2016-12-23 19:00:19+00:00
811985624773361665,7415,1437,8773715,146000,2016-12-22 17:23:53+00:00
811744202451197953,7702,1637,8773715,146000,2016-12-22 01:24:33+00:00
811647686436880384,5732,760,8773715,146000,2016-12-21 19:01:02+00:00
811627233043480576,13053,3157,8773715,146000,2016-12-21 17:39:46+00:00
811386762094317568,21384,6536,8773715,146000,2016-12-21 01:44:13+00:00
810984652412424192,5455,1471,8773715,146000,2016-12-19 23:06:23+00:00
810896069567610880,9220,1811,8773715,146000,2016-12-19 17:14:23+00:00
810657578271330305,11213,2719,8773715,146000,2016-12-19 01:26:42+00:00
810284430598270976,36061,11582,8773715,146000,2016-12-18 00:43:57+00:00
810254108431155201,15030,3452,8773715,146000,2016-12-17 22:43:27+00:00
809920764300447744,15863,4035,8773716,146000,2016-12-17 00:38:52+00:00
809808892968534016,0,5018,8773716,146000,2016-12-16 17:14:20+00:00
809448704142938112,7089,1499,8773716,146000,2016-12-15 17:23:04+00:00
809220051211603969,20369,5739,8773716,146000,2016-12-15 02:14:29+00:00
809084759137812480,13538,3613,8773716,146000,2016-12-14 17:16:53+00:00
808838249661788160,10338,3124,8773716,146000,2016-12-14 00:57:20+00:00
808733504066486276,8083,2220,8773716,146000,2016-12-13 18:01:07+00:00
808501579447930884,11549,2673,8773716,146000,2016-12-13 02:39:32+00:00
808344865868283904,43545,21415,8773716,146000,2016-12-12 16:16:49+00:00
808134635716833280,0,6084,8773716,146000,2016-12-12 02:21:26+00:00
808106460588765185,8988,2261,8773716,146000,2016-12-12 00:29:28+00:00
808001312164028416,12818,3620,8773716,146000,2016-12-11 17:31:39+00:00
807621403335917568,14901,3724,8773715,146000,2016-12-10 16:22:02+00:00
807106840509214720,121010,56916,8773715,146000,2016-12-09 06:17:20+00:00
807059379405148160,0,7530,8773715,146000,2016-12-09 03:08:45+00:00
807010152071229440,13362,3954,8773715,146000,2016-12-08 23:53:08+00:00
806629075125202948,76462,35595,8773715,146000,2016-12-07 22:38:52+00:00
806620845233815552,0,5675,8773715,146000,2016-12-07 22:06:10+00:00
806576416489959424,5002,1993,8773715,146000,2016-12-07 19:09:37+00:00
806542213899489280,10456,2416,8773715,146000,2016-12-07 16:53:43+00:00
806242860592926720,0,11936,8773715,146000,2016-12-06 21:04:11+00:00
806219024703037440,6580,1221,8773716,146000,2016-12-06 19:29:28+00:00
805958939288408065,0,5503,8773716,146000,2016-12-06 02:15:59+00:00
805932879469572096,8461,1967,8773716,146000,2016-12-06 00:32:26+00:00
805826884734976000,6720,1878,8773716,146000,2016-12-05 17:31:15+00:00
805823200554876929,0,8241,8773716,146000,2016-12-05 17:16:37+00:00
805520635690676224,5880,1706,8773716,146000,2016-12-04 21:14:20+00:00
805487436403003392,8988,2583,8773716,146000,2016-12-04 19:02:24+00:00
805207613751304193,8009,1758,8773716,146000,2016-12-04 00:30:29+00:00
804738756058218496,14000,3919,8773716,146000,2016-12-02 17:27:25+00:00
804475857670639616,6285,2066,8773716,146000,2016-12-02 00:02:45+00:00
804413760345620481,0,3319,8773716,146000,2016-12-01 19:56:00+00:00
804026241225523202,45519,16583,8773716,146000,2016-11-30 18:16:08+00:00
803773340896923648,10301,2820,8773716,146000,2016-11-30 01:31:12+00:00
803692223237865472,0,7620,8773716,146000,2016-11-29 20:08:52+00:00
803638050916102144,11198,4246,8773716,146000,2016-11-29 16:33:36+00:00
803380650405482500,7952,1910,8773716,146000,2016-11-28 23:30:47+00:00
803321560782307329,0,5464,8773716,146000,2016-11-28 19:35:59+00:00
803276597545603072,10266,2523,8773716,146000,2016-11-28 16:37:19+00:00
802952499103731712,9218,2063,8773716,146000,2016-11-27 19:09:28+00:00
802624713319034886,0,2985,8773716,146000,2016-11-26 21:26:58+00:00
802600418706604034,7268,1509,8773716,146000,2016-11-26 19:50:26+00:00
802572683846291456,9136,2575,8773716,146000,2016-11-26 18:00:13+00:00
802323869084381190,16596,5988,8773716,146000,2016-11-26 01:31:31+00:00
802265048156610565,6933,1412,8773716,146000,2016-11-25 21:37:47+00:00
802239329049477120,9292,2690,8773716,146000,2016-11-25 19:55:35+00:00
802185808107208704,0,279,8773716,146000,2016-11-25 16:22:55+00:00
801958328846974976,7924,1755,8773716,146000,2016-11-25 01:18:59+00:00
801854953262350336,1817,243,8773716,146000,2016-11-24 18:28:13+00:00
801538201127157760,8415,2117,8773716,146000,2016-11-23 21:29:33+00:00
801285448605831168,6201,845,8773716,146000,2016-11-23 04:45:12+00:00
801167903437357056,25050,6084,8773716,146000,2016-11-22 20:58:07+00:00
801127390143516673,0,4053,8773716,146000,2016-11-22 18:17:08+00:00
801115127852503040,8271,2158,8773716,146000,2016-11-22 17:28:25+00:00
800859414831898624,700,98,8773716,146000,2016-11-22 00:32:18+00:00
800855607700029440,0,1655,8773716,146000,2016-11-22 00:17:10+00:00
800751577355128832,10798,2867,8773716,146000,2016-11-21 17:23:47+00:00
800513324630806528,13436,3066,8773716,146000,2016-11-21 01:37:04+00:00
800459316964663297,9721,2229,8773716,146000,2016-11-20 22:02:27+00:00
800443802682937345,0,4422,8773716,146000,2016-11-20 21:00:48+00:00
800388270626521089,11410,2880,8773716,146000,2016-11-20 17:20:08+00:00
800188575492947969,0,4045,8773716,146000,2016-11-20 04:06:37+00:00
800141422401830912,15653,2617,8773716,146000,2016-11-20 00:59:15+00:00
800018252395122689,29052,13520,8773716,146000,2016-11-19 16:49:49+00:00
799774291445383169,0,4815,8773716,146000,2016-11-19 00:40:24+00:00
799757965289017345,8594,2218,8773716,146000,2016-11-18 23:35:32+00:00
799422933579902976,8242,1973,8773716,146000,2016-11-18 01:24:14+00:00
799308762079035393,0,5617,8773716,146000,2016-11-17 17:50:33+00:00
799297110730567681,10124,2837,8773716,146000,2016-11-17 17:04:16+00:00
799063482566066176,8260,2524,8773716,146000,2016-11-17 01:35:54+00:00
798933969379225600,13400,4591,8773716,146000,2016-11-16 17:01:16+00:00
798925684722855936,7659,1479,8773716,146000,2016-11-16 16:28:21+00:00
798705661114773508,0,6821,8773716,146000,2016-11-16 01:54:03+00:00
798701998996647937,0,7998,8773716,146000,2016-11-16 01:39:30+00:00
798697898615730177,0,6676,8773716,146000,2016-11-16 01:23:12+00:00
798694562394996736,0,5090,8773717,146000,2016-11-16 01:09:57+00:00
798686750113755136,0,2395,8773717,146000,2016-11-16 00:38:54+00:00
798682547630837760,0,4844,8773717,146000,2016-11-16 00:22:12+00:00
798673117451325440,0,5691,8773717,146000,2016-11-15 23:44:44+00:00
798665375516884993,0,4015,8773717,146000,2016-11-15 23:13:58+00:00
798644042770751489,0,1905,8773717,146000,2016-11-15 21:49:12+00:00
798628517273620480,0,2025,8773717,146000,2016-11-15 20:47:30+00:00
798585098161549313,0,5866,8773717,146000,2016-11-15 17:54:59+00:00
798576900688019456,0,6003,8773717,146000,2016-11-15 17:22:24+00:00
798340744599797760,0,3442,8773717,146000,2016-11-15 01:44:00+00:00
798209839306514432,10669,2625,8773717,146000,2016-11-14 17:03:50+00:00
797971864723324932,11886,3193,8773717,146000,2016-11-14 01:18:12+00:00
797545162159308800,14895,4999,8773717,146000,2016-11-12 21:02:38+00:00
797236660651966464,20406,6767,8773717,146000,2016-11-12 00:36:46+00:00
797165961484890113,228,26,8773717,146000,2016-11-11 19:55:50+00:00
796904159865868288,0,9158,8773717,146000,2016-11-11 02:35:32+00:00
796865951799083009,7867,1964,8773717,146000,2016-11-11 00:03:42+00:00
796759840936919040,12119,3128,8773717,146000,2016-11-10 17:02:03+00:00
796563435802726400,0,7459,8773717,146000,2016-11-10 04:01:37+00:00
796484825502875648,7757,1808,8773717,146000,2016-11-09 22:49:15+00:00
796387464403357696,11265,4266,8773717,146000,2016-11-09 16:22:22+00:00
796177847564038144,0,14667,8773717,146000,2016-11-09 02:29:25+00:00
796149749086875649,33028,14667,8773717,146000,2016-11-09 00:37:46+00:00
796125600683540480,5082,1857,8774356,146001,2016-11-08 23:01:49+00:00
796116448414461957,9320,2480,8773716,146000,2016-11-08 22:25:27+00:00
796080075804475393,8651,2378,8773716,146000,2016-11-08 20:00:55+00:00
796031486298386433,11056,3811,8773717,146000,2016-11-08 16:47:50+00:00
795464331001561088,50818,24303,8773717,146000,2016-11-07 03:14:10+00:00
795400264262053889,10307,2954,8773717,146000,2016-11-06 22:59:35+00:00
795076730285391872,16581,5574,8773717,146000,2016-11-06 01:33:58+00:00
794983741416415232,0,3465,8773717,146000,2016-11-05 19:24:28+00:00
794926597468000259,10494,2372,8773717,146000,2016-11-05 15:37:24+00:00
794355576146903043,0,10584,8773717,146000,2016-11-04 01:48:22+00:00
794332329137291264,9807,2745,8773717,146000,2016-11-04 00:15:59+00:00
794205286408003585,9426,3401,8773717,146000,2016-11-03 15:51:10+00:00
793962221541933056,17223,5018,8773717,146000,2016-11-02 23:45:19+00:00
793845145112371200,9443,1920,8773717,146000,2016-11-02 16:00:06+00:00
793614319594401792,0,3219,8773717,146000,2016-11-02 00:42:53+00:00
793601777308463104,8169,1672,8773717,146000,2016-11-01 23:53:02+00:00
793500921481273345,10924,2437,8773717,146000,2016-11-01 17:12:16+00:00
793286476301799424,25183,9411,8773717,146000,2016-11-01 03:00:09+00:00
793271401113350145,8908,2456,8773717,146000,2016-11-01 02:00:14+00:00
793256262322548741,20435,8571,8773717,146000,2016-11-01 01:00:05+00:00
793241302385262592,10761,3383,8773717,146000,2016-11-01 00:00:38+00:00
793226087023144960,10072,2943,8773717,146000,2016-10-31 23:00:11+00:00
793210959003287553,9135,2872,8773717,146000,2016-10-31 22:00:04+00:00
793195938047070209,15651,5782,8773717,146000,2016-10-31 21:00:23+00:00
793180763617361921,7103,2059,8773717,146000,2016-10-31 20:00:05+00:00
793165685325201412,9641,2857,8773717,146000,2016-10-31 19:00:10+00:00
793150605191548928,6325,1744,8773717,146000,2016-10-31 18:00:14+00:00
793135492858580992,6593,2556,8773717,146000,2016-10-31 17:00:11+00:00
793120401413079041,12980,4022,8773717,146000,2016-10-31 16:00:13+00:00
792913359805018113,14664,4079,8773717,146000,2016-10-31 02:17:31+00:00
792883833364439040,11570,4380,8773717,146000,2016-10-31 00:20:11+00:00
792773781206999040,7520,1725,8773717,146000,2016-10-30 17:02:53+00:00
792394556390137856,13773,4405,8773717,146000,2016-10-29 15:55:58+00:00
792050063153438720,7321,1851,8773717,146000,2016-10-28 17:07:05+00:00
791821351946420224,0,21641,8773717,146000,2016-10-28 01:58:16+00:00
791784077045166082,0,9843,8773717,146000,2016-10-27 23:30:09+00:00
791780927877898241,0,3919,8773717,146000,2016-10-27 23:17:38+00:00
791672322847637504,12022,3219,8774356,146001,2016-10-27 16:06:04+00:00
791406955684368384,13439,4231,8773717,146000,2016-10-26 22:31:36+00:00
791312159183634433,8979,2604,8773717,146000,2016-10-26 16:14:55+00:00
791026214425268224,0,4204,8773717,146000,2016-10-25 21:18:40+00:00
790987426131050500,10055,2186,8773717,146000,2016-10-25 18:44:32+00:00
790946055508652032,17032,4805,8773717,146000,2016-10-25 16:00:09+00:00
790723298204217344,0,2371,8773717,146000,2016-10-25 01:14:59+00:00
790698755171364864,8415,1978,8773717,146000,2016-10-24 23:37:28+00:00
790581949425475584,21119,7349,8773717,146000,2016-10-24 15:53:19+00:00
790337589677002753,8008,1925,8773717,146000,2016-10-23 23:42:19+00:00
790277117346975746,12845,3254,8773717,146000,2016-10-23 19:42:02+00:00
790227638568808452,0,3656,8773717,146000,2016-10-23 16:25:25+00:00
789986466051088384,9466,2371,8773717,146000,2016-10-23 00:27:05+00:00
789960241177853952,0,4222,8773717,146000,2016-10-22 22:42:52+00:00
789903600034189313,10591,4231,8773717,146000,2016-10-22 18:57:48+00:00
789628658055020548,7660,1819,8773717,146000,2016-10-22 00:45:17+00:00
789599242079838210,6910,1974,8773717,146000,2016-10-21 22:48:24+00:00
789530877013393408,11992,3465,8773717,146000,2016-10-21 18:16:44+00:00
789314372632018944,8846,2356,8773717,146000,2016-10-21 03:56:25+00:00
789280767834746880,0,5073,8773717,146000,2016-10-21 01:42:53+00:00
789268448748703744,9311,2672,8773717,146000,2016-10-21 00:53:56+00:00
789137962068021249,9933,2872,8773717,146000,2016-10-20 16:15:26+00:00
788908386943430656,28030,12768,8773717,146000,2016-10-20 01:03:11+00:00
788765914992902144,27951,10584,8773717,146000,2016-10-19 15:37:03+00:00
788552643979468800,0,7357,8773717,146000,2016-10-19 01:29:35+00:00
788412144018661376,15895,5401,8773717,146000,2016-10-18 16:11:17+00:00
788178268662984705,7384,2146,8773717,146000,2016-10-18 00:41:57+00:00
788150585577050112,6256,1319,8773717,146000,2016-10-17 22:51:57+00:00
788070120937619456,0,3516,8773717,146000,2016-10-17 17:32:13+00:00
788039637453406209,6258,1352,8773717,146000,2016-10-17 15:31:05+00:00
787810552592695296,8821,3130,8773717,146000,2016-10-17 00:20:47+00:00
787717603741622272,10479,2852,8773717,146000,2016-10-16 18:11:26+00:00
787397959788929025,11118,2909,8773717,146000,2016-10-15 21:01:17+00:00
787322443945877504,7958,1785,8773717,146000,2016-10-15 16:01:13+00:00
787111942498508800,0,6902,8773717,146000,2016-10-15 02:04:45+00:00
786963064373534720,27187,8164,8773717,146000,2016-10-14 16:13:10+00:00
786729988674449408,0,2475,8773717,146000,2016-10-14 00:47:00+00:00
786709082849828864,18640,6251,8773717,146000,2016-10-13 23:23:56+00:00
786664955043049472,10832,2618,8773717,146000,2016-10-13 20:28:35+00:00
786595970293370880,9628,3186,8773717,146000,2016-10-13 15:54:28+00:00
786363235746385920,11122,3592,8773717,146000,2016-10-13 00:29:39+00:00
786286427768250368,8138,2914,8773717,146000,2016-10-12 19:24:27+00:00
786233965241827333,15589,4861,8773717,146000,2016-10-12 15:55:59+00:00
786051337297522688,1452,158,8773717,146000,2016-10-12 03:50:17+00:00
786036967502913536,0,7189,8774356,146001,2016-10-12 02:53:11+00:00
785927819176054784,11631,3258,8773717,146000,2016-10-11 19:39:28+00:00
785872687017132033,6836,1862,8773717,146000,2016-10-11 16:00:24+00:00
785639753186217984,7998,2286,8773717,146000,2016-10-11 00:34:48+00:00
785533386513321988,9298,2039,8773717,146000,2016-10-10 17:32:08+00:00
785515384317313025,6235,1288,8773717,146000,2016-10-10 16:20:36+00:00
785264754247995392,7407,1677,8773717,146000,2016-10-09 23:44:41+00:00
785170936622350336,12291,4942,8773717,146000,2016-10-09 17:31:53+00:00
784826020293709826,10327,3319,8773717,146000,2016-10-08 18:41:19+00:00
784517518371221505,9154,2593,8773717,146000,2016-10-07 22:15:26+00:00
784431430411685888,5811,1301,8773717,146000,2016-10-07 16:33:21+00:00
784183165795655680,20503,8241,8773717,146000,2016-10-07 00:06:50+00:00
784057939640352768,30368,11370,8773717,146000,2016-10-06 15:49:14+00:00
783839966405230592,30626,11010,8773717,146000,2016-10-06 01:23:05+00:00
783821107061198850,7506,2014,8773717,146000,2016-10-06 00:08:09+00:00
783695101801398276,10665,3283,8773717,146000,2016-10-05 15:47:27+00:00
783466772167098368,8628,2296,8773717,146000,2016-10-05 00:40:09+00:00
783391753726550016,17209,5608,8773717,146000,2016-10-04 19:42:03+00:00
783347506784731136,0,5664,8773717,146000,2016-10-04 16:46:14+00:00
783334639985389568,29717,11936,8773717,146000,2016-10-04 15:55:06+00:00
783085703974514689,8307,2245,8773717,146000,2016-10-03 23:25:55+00:00
782969140009107456,24583,7530,8773717,146000,2016-10-03 15:42:44+00:00
782747134529531904,7620,1438,8773717,146000,2016-10-03 01:00:34+00:00
782722598790725632,17615,5503,8773717,146000,2016-10-02 23:23:04+00:00
782598640137187329,7951,1913,8773717,146000,2016-10-02 15:10:30+00:00
782305867769217024,16974,5693,8773717,146000,2016-10-01 19:47:08+00:00
782021823840026624,0,6342,8773717,146000,2016-10-01 00:58:26+00:00
781955203444699136,11340,3443,8773717,146000,2016-09-30 20:33:43+00:00
781661882474196992,10631,2774,8773718,146000,2016-09-30 01:08:10+00:00
781655249211752448,4071,1146,8773718,146000,2016-09-30 00:41:48+00:00
781524693396357120,21118,5675,8773718,146000,2016-09-29 16:03:01+00:00
781308096455073793,7278,2599,8773718,146000,2016-09-29 01:42:20+00:00
781251288990355457,8580,2120,8773718,146000,2016-09-28 21:56:36+00:00
781163403222056960,9991,2791,8773718,146000,2016-09-28 16:07:23+00:00
780931614150983680,22027,7459,8773718,146000,2016-09-28 00:46:20+00:00
780858289093574656,7319,2047,8773718,146000,2016-09-27 19:54:58+00:00
780800785462489090,5591,1326,8773719,146000,2016-09-27 16:06:28+00:00
780601303617732608,12330,3411,8773719,146000,2016-09-27 02:53:48+00:00
780543529827336192,6426,1775,8773719,146000,2016-09-26 23:04:13+00:00
780496263422808064,0,3775,8773719,146000,2016-09-26 19:56:24+00:00
780476555013349377,0,116,8773719,146000,2016-09-26 18:38:05+00:00
780459368902959104,5391,1099,8773719,146000,2016-09-26 17:29:48+00:00
780192070812196864,8855,2294,8773719,146000,2016-09-25 23:47:39+00:00
780092040432480260,0,2341,8773719,146000,2016-09-25 17:10:10+00:00
780074436359819264,12415,5067,8773719,146000,2016-09-25 16:00:13+00:00
779834332596887552,19240,7189,8773719,146000,2016-09-25 00:06:08+00:00
779377524342161408,8959,3172,8773719,146000,2016-09-23 17:50:56+00:00
779124354206535695,0,18681,8773719,146000,2016-09-23 01:04:56+00:00
779056095788752897,15035,4609,8773719,146000,2016-09-22 20:33:42+00:00
778990705243029504,20329,7356,8773719,146000,2016-09-22 16:13:51+00:00
778774459159379968,0,10094,8773719,146000,2016-09-22 01:54:34+00:00
778764940568104960,883,367,8773719,146000,2016-09-22 01:16:45+00:00
778748913645780993,7015,1339,8773719,146000,2016-09-22 00:13:04+00:00
778650543019483137,5870,1532,8773719,146000,2016-09-21 17:42:10+00:00
778624900596654080,4718,1027,8773719,146000,2016-09-21 16:00:17+00:00
778408200802557953,13843,4414,8773719,146000,2016-09-21 01:39:11+00:00
778396591732486144,0,12469,8773719,146000,2016-09-21 00:53:04+00:00
778383385161035776,5939,1123,8773719,146000,2016-09-21 00:00:35+00:00
778286810187399168,10557,3357,8773719,146000,2016-09-20 17:36:50+00:00
778039087836069888,8639,2690,8774358,146001,2016-09-20 01:12:28+00:00
778027034220126208,6658,1646,8773719,146000,2016-09-20 00:24:34+00:00
777953400541634568,0,3592,8773719,146000,2016-09-19 19:31:59+00:00
777885040357281792,6463,1653,8773719,146000,2016-09-19 15:00:20+00:00
777684233540206592,11418,2985,8773719,146000,2016-09-19 01:42:24+00:00
777641927919427584,0,4306,8773719,146000,2016-09-18 22:54:18+00:00
777621514455814149,8897,2543,8773719,146000,2016-09-18 21:33:11+00:00
777189768882946048,14509,4373,8773719,146000,2016-09-17 16:57:35+00:00
776819012571455488,0,13936,8773720,146000,2016-09-16 16:24:19+00:00
776813020089548800,4950,1233,8773721,146000,2016-09-16 16:00:31+00:00
776477788987613185,8968,2834,8773721,146000,2016-09-15 17:48:25+00:00
776249906839351296,0,9303,8773721,146000,2016-09-15 02:42:54+00:00
776218204058357768,30399,16146,8773721,146000,2016-09-15 00:36:55+00:00
776201521193218049,9783,2552,8773721,146000,2016-09-14 23:30:38+00:00
776113305656188928,11961,4422,8773721,146000,2016-09-14 17:40:06+00:00
776088319444877312,1870,153,8773721,146000,2016-09-14 16:00:49+00:00
775898661951791106,0,16824,8773721,146000,2016-09-14 03:27:11+00:00
775842724423557120,11906,2699,8773721,146000,2016-09-13 23:44:54+00:00
775733305207554048,14076,4053,8773721,146000,2016-09-13 16:30:07+00:00
